KDM1A,SLC16A1,C1orf56,PDC,MIR604,CSNK2A3,PLEKHA8P1,ENDOU,ATXN3,DICER1-AS1,MIR4513,COMMD4,IRAIN,ALG1,LOC101927272,COG4,LOC100379224,ZNF542P,NAT8,BOLA3-AS1,CST7,SYS1,ACY1,PDIA5,LOC101243545,LOC645513,RBM22,H2AFV,ANXA2P2,GPKOW,label
368.9589592537506,108.56118745737183,41.073135152192144,8.479750624670437,2.0837432958588273,4.963444139250415,29.008457767114553,32.83123691453415,365.8260374510274,11.104056124118726,8.707927694,52.94081777281477,26.411079029515356,45.87086014770123,29.100698231858036,275.24618104754325,16.468927255363173,74.00314444365091,1.6367947967137542,57.842158285057145,123.60036694427006,124.43055422210217,1.2588241729959708,19.080872348677715,18.074236329945347,106.36632231284759,169.37525129818414,622.0244165256404,8.958640654576167,122.76206172275616,1
341.2160106,82.16737033516706,41.48271930896724,10.025605114013871,1.155438781822814,2.295988574146657,23.462572939379996,34.67675703,427.5428262713525,14.04412317408354,12.327649734280847,55.268224303504915,28.083441660906725,52.37739094278137,37.012321317198776,245.73574711910723,14.180558947147192,75.6037234,2.2069382966032367,47.78646298168368,257.88491992727955,122.7172603364359,0.8899368839673777,21.179590564263258,27.12455092347099,88.43095700807969,226.3516855424031,584.8989504066546,3.2638988573127605,129.0860064372535,1
362.50168267305673,91.28929264145796,38.45385536192903,8.196497165847532,3.265367061437229,7.473046093150207,35.17721902601165,27.603486989943008,403.8250793614659,10.080693866896445,13.447928927351429,54.74158576319094,26.678780649118057,57.610644546767176,34.863418065915184,255.0625365278508,14.03393119,74.52351130417529,1.3782925557778258,56.76286008314024,150.1347199337801,147.9988204,1.2912073515584443,18.259773594697872,38.091737827667686,96.48427169544055,210.11737909212354,634.7531783163608,19.766359547222855,124.5645409320991,1
342.4952513442361,103.84528769645775,37.08149916041509,7.223884532716326,0.7136262503264379,4.010916756624451,34.32928808756713,43.04736725644699,363.63533992721693,10.312903048601013,12.638315328199504,54.72650356265641,28.443852098939313,52.98943178506995,28.369044001204944,279.0376920793475,17.319525119098095,69.62015783194941,2.370304822773072,66.40449576485162,138.45135193694995,120.36512068669396,1.458149112601546,18.02356316208375,136.84161322490723,98.67980492783322,222.26196455402513,619.7533309179178,4.9445339590209905,123.48224917079804,1
354.65683843108656,90.51391011763924,41.14486040529733,11.69936901544094,1.8978736811831114,4.279325210033916,34.22267418687843,26.826950750510004,340.23356171736083,12.642891113623138,14.795153258410066,56.53451767187708,25.11538144722803,51.36092565806909,23.35071961276163,299.6201146659201,17.663996587342087,76.72207461541514,2.6066336538967665,69.04538551828117,164.51202073604162,143.52659029771888,1.3577041436153459,17.87859826,99.17585098695281,104.2359813027825,189.9076257383168,640.6601774232869,17.50127289,137.23190295366132,1
349.84317159065733,92.44576600575076,37.45752952,11.26579952011214,3.0387420504036564,4.588680161392832,35.22950659282003,28.802549729057247,433.9931124101222,13.752600036517391,12.883297515169843,62.29169826739715,25.24637949336642,48.30773019679409,32.141442468253125,266.9036566228681,16.16432229114044,78.49997098774404,2.1130532446163635,49.66002258,157.1675127608714,126.71964021787436,1.711063034284561,16.574928548768707,132.24713925086024,101.40874558716017,196.39348102046276,575.7767140902558,15.854197131105677,129.73136648334716,1
328.19657920903035,81.71675463645037,33.89884885986157,10.304813416708566,3.6132592068052456,2.8669066069719986,23.948783652790965,34.324893707304774,386.5037179924011,8.881082939798643,13.943655062550558,50.93398773718372,23.625853716774397,55.70135426319183,34.12289342777919,248.8944166183342,15.61698706926118,65.02363940173497,2.156692125333763,57.41379003052219,163.1187350933914,144.42855549532385,1.2353361949482402,19.51527069665818,37.33725970014564,108.09675068521341,209.61773044332926,589.0956528553947,11.187958976319983,116.41174805605547,1
329.4403254894734,107.97523176870484,37.81881520769649,7.157487190530224,3.2085874881779715,4.318470107517955,23.77834710592633,33.09932978567383,415.05834373781926,10.601553871861285,13.007113842611654,60.85850862404439,19.874969051296574,56.69303761840095,31.01089143427646,314.0619664732972,19.06152960888285,79.42472398738516,1.4861622740536666,69.42130307,261.59815242961275,128.33998331702708,1.1241324087586013,23.44233028771589,-3.224260205,84.59170146739545,215.20054506457194,538.3139650234235,3.928409841,107.2937613805174,1
353.26129376633065,79.55714137955991,38.91282192,8.285950555816289,4.409070911802474,4.054714720627493,30.98194858338141,43.475017534085325,368.18177696586406,10.92496599329493,11.026865083916908,49.28747861841387,28.11838987151729,49.23428315,31.067922955120935,310.82212648156104,16.883571473761048,76.34021553193907,1.5941414694601588,80.55223437319687,243.0694254355558,139.45735414194817,1.0386246803381782,20.747520601825318,6.736254228020272,109.78262245470438,229.11898615841727,655.4159828709824,23.525656229101322,123.56721157256563,1
332.4808061818937,104.81870367468323,40.54464628,9.860926916777844,3.366863693828304,5.956155138215882,28.32602751,32.35048109,349.7063954514353,15.647682964097449,13.129196301244528,49.527600593842664,24.039467385273166,49.28402778421585,33.878614118881714,270.89528698411453,15.798170602016496,68.13550201148297,2.9953326384215466,45.89660768387179,146.81623905291116,140.45278425586065,1.0078969816257672,24.40266394586152,-9.057914172,91.04584753234978,169.77011231891527,570.8224725617475,13.891979879480767,110.72914926496131,1
331.28036638878007,112.99918338721736,42.01093069,10.256359419584934,4.274604136749694,4.528486652706719,28.75320592707928,44.979606781195386,351.3017495786861,11.35610528344893,13.292820624230744,47.40701152699832,26.723656435840528,58.04553305855298,24.17775296956189,262.25426518504116,17.53277129,60.62585052078268,2.347170207805092,64.79388509,259.9732121,117.02871488427868,0.8836469459632529,25.150075270425607,9.450697844744617,93.04103024,202.93500639979675,602.3529060850111,9.322936884,109.33776310396193,1
