KDM1A,SLC16A1,C1orf56,PDC,MIR604,CSNK2A3,PLEKHA8P1,ENDOU,ATXN3,DICER1-AS1,MIR4513,COMMD4,IRAIN,ALG1,LOC101927272,COG4,LOC100379224,ZNF542P,NAT8,BOLA3-AS1,CST7,SYS1,ACY1,PDIA5,LOC101243545,LOC645513,RBM22,H2AFV,ANXA2P2,GPKOW,label
321.6897185722248,120.38877611547741,40.51110661222976,8.576460948,3.1825728633655106,5.073341981818197,29.78825888195763,37.47062403583934,421.6173647072714,11.549471203128434,8.772037827013177,60.09789559821273,20.697959474990043,55.23866835510906,25.359858743018236,307.74751913262065,13.921464762354793,73.15625669567127,2.3987082289090975,60.18186400213751,206.16841775412917,141.79986000279058,1.303673470514857,21.07266790654736,73.76282913315065,78.82995645643838,186.03693307057324,634.1793128793912,18.644585636112403,116.9147123266929,1
325.37727761306405,100.95118009599413,41.296697694109994,10.808107326381828,3.7848540143543126,2.5624798791984125,32.54238223933252,42.22148255718199,370.3232741503683,12.105461787557278,13.583341703843782,58.88592897795716,28.50364824892815,52.876322887950366,29.381752213631305,294.1287721785235,15.597821713540467,65.81972993,3.5858526284538144,70.00450889708287,269.57603292907146,157.85654474272278,1.5447290031886112,22.667097383819826,25.801180544344174,89.26655185818422,203.76703207379438,569.1022415936545,9.806393107024709,111.81089803532272,1
334.0794523231104,106.36036835137809,41.51391685219435,9.924531870803811,3.482573782211677,2.3349059878212595,29.782522622940103,37.29490123356915,390.07417495520974,12.875046106962257,10.150613450365539,58.306691153909036,22.028355599076107,55.40124835651057,29.675295429632737,296.48012012759096,16.318307884465245,63.84524537430294,3.514053915242047,74.92110902351239,194.05702404465964,161.81863535944177,1.3145654426959237,18.93772669999876,34.954998426155036,97.78497243890266,182.8222374775151,636.1884124982607,10.43724216488873,103.20288911139195,1
311.5453415129603,108.74336459102346,44.95593859970547,9.610931808,3.462025197676726,2.6809346936408796,28.664914545610934,41.11154850455661,404.10364260733695,11.235441642735058,13.11913059234615,53.973876078272056,23.892756498016375,47.53782081652295,29.549238451916203,279.01874238768005,18.73722758963367,63.77952112948424,2.7250134730544833,69.88214687448445,261.7471423304073,170.7391393984421,1.4527237669832918,22.94517630683839,39.5966814,96.37505119,220.64715437161234,594.7701046968895,13.940291173946525,99.16712676510093,1
332.6992281281385,115.39961727510551,39.765976485890576,6.426723677978751,2.840010533611119,5.353213240375279,31.760285049368242,33.85140795837532,413.89306897123635,9.743871547,10.528199596689419,62.552942297092585,16.975285400566907,53.02065672936375,25.222636729580167,323.93729576778355,14.276417255193467,69.59172986300054,1.792776912301829,57.776453479708195,206.5066789248963,132.7086355555006,1.041098633380249,23.686777696149353,104.59068874513932,85.43539086,183.3328823,625.0092087363984,22.202386467515144,129.41629294666197,1
346.59672725865016,110.26670685320188,41.50591602700593,8.550758199745502,2.1255052902540092,3.4014780149771586,28.21318875037226,35.72343854004058,400.3780960476791,10.187344929376886,12.464664266266716,60.12950108560889,18.863450592530448,53.83417021095412,26.903152808923092,320.7914766553469,15.019113760204931,66.89547101515478,2.9488941242806637,63.51379201836409,195.9862484015962,152.0086321121549,1.1407832798145157,21.721171995430762,78.04443067271104,84.33724825252573,180.57151759281544,634.1272756973538,18.602306460637543,114.57270892083406,1
324.6207375593431,114.83943848913141,39.187569775898965,9.094849682,3.4940764690326467,4.490393614159569,29.42950483965789,36.53557965650318,421.73126745933666,11.025721880848206,9.527404672,57.56418028828043,19.93683151259212,54.161848840796225,26.294529680605386,301.4274602311499,14.466805323535512,72.76429535436144,2.063058951163912,59.12849013867228,192.67515075057128,138.06057420358502,1.1705578881864167,21.52924695144322,74.79899278990146,81.28945125,191.72568494731178,633.5312710439467,19.41077418614344,118.42563242391572,1
363.5922836229143,127.02700216538139,37.195654679130364,7.370304848,1.5173993254918692,6.416236260693476,31.641197396307277,34.15937783441211,454.83169535409775,8.553157475306945,7.8249751103293725,66.47910321240154,15.00913211127201,57.210820808203515,23.420961914406618,326.31196409465286,16.12667276415649,73.03061635557115,2.0507108954125415,56.18992768406826,157.12296140914546,138.9736372953126,1.056657826825254,23.547692552420312,156.05640435408657,76.95171172258017,170.3215340888865,643.7493975496494,29.897983039093006,122.4997904094254,1
332.8720351,117.40923613398883,42.53305199031495,8.476365361408423,2.735926647593001,4.584689679,28.871611804560015,37.66358273782076,414.5822195508583,10.103846283864799,9.697976370363397,62.945096631945226,18.47805585734571,54.92733388,27.165692618695413,317.91425632619894,14.090247819773117,68.05958425413866,2.313407713979609,60.991147805308586,212.87629532032597,143.21171149503533,1.1309187490649941,21.392151600436595,87.32667207,81.50253946698977,187.36641213195077,634.7677075516937,19.711115603749796,117.56244336168687,1
317.64980966537956,113.16169392990754,39.94932961590999,8.932355338,3.614707761918497,4.005281794370994,27.583066208412976,38.757749890300325,414.3811960445157,11.08053750719036,10.824055052669868,59.75992789598725,20.533748644597775,55.2237962,26.80339731696405,293.9257935739445,13.238824577906676,69.01699499322515,2.0576001884337582,60.360892078558365,196.63904357128297,139.71471036815552,1.197128919,22.99110366819398,71.33925659061998,82.82945672334806,190.84952568095989,626.4500547804196,19.47606858865109,114.7800435390372,1
